Temperature,Z_values
724.5045045045044,3.5338777456004685e+39
725.4954954954954,3.5483229091469164e+39
726.4864864864865,3.5628074004118636e+39
727.4774774774775,3.577331272887957e+39
728.4684684684685,3.5918945800678424e+39
729.4594594594595,3.606497375444176e+39
730.4504504504505,3.621139712509636e+39
731.4414414414414,3.6358216447568884e+39
732.4324324324324,3.6505432256786195e+39
733.4234234234234,3.665304508767529e+39
734.4144144144144,3.6801055475163105e+39
735.4054054054054,3.694946395417678e+39
736.3963963963964,3.709827105964351e+39
737.3873873873873,3.724747732649044e+39
738.3783783783783,3.739708328964504e+39
739.3693693693693,3.7547089484034716e+39
740.3603603603603,3.76974964445869e+39
741.3513513513514,3.78483047062292e+39
742.3423423423424,3.799951480388932e+39
743.3333333333334,3.81511272724949e+39
744.3243243243243,3.830314264697388e+39
745.3153153153153,3.8455561462254105e+39
746.3063063063063,3.860838425326355e+39
747.2972972972973,3.876161155493019e+39
748.2882882882883,3.891524390218229e+39
749.2792792792793,3.9069281829947945e+39
750.2702702702702,3.922372587315552e+39
751.2612612612612,3.937857656673331e+39
752.2522522522522,3.953383444560975e+39
753.2432432432432,3.968950004471342e+39
754.2342342342342,3.9845573898972773e+39
755.2252252252252,4.000205654331656e+39
756.2162162162163,4.0158948512673536e+39
757.2072072072071,4.0316250341972344e+39
758.1981981981982,4.0473962566141974e+39
759.1891891891892,4.0632085720111416e+39
760.1801801801802,4.079062033880957e+39
761.1711711711712,4.094956695716561e+39
762.1621621621622,4.110892611010869e+39
763.1531531531531,4.1268698332567994e+39
764.1441441441441,4.142888415947283e+39
765.1351351351351,4.158948412575261e+39
766.1261261261261,4.175049876633674e+39
767.1171171171171,4.191192861615473e+39
768.1081081081081,4.207377421013621e+39
769.0990990990991,4.2236036083210765e+39
770.09009009009,4.239871477030807e+39
771.081081081081,4.256181080635805e+39
772.072072072072,4.2725324726290397e+39
773.063063063063,4.288925706503514e+39
774.0540540540541,4.305360835752225e+39
775.0450450450451,4.321837913868173e+39
776.036036036036,4.3383569943443694e+39
777.027027027027,4.354918130673839e+39
778.018018018018,4.371521376349599e+39
779.009009009009,4.388166784864684e+39
780.0,4.4048544097121326e+39
780.990990990991,4.421584304384988e+39
781.981981981982,4.438356522376291e+39
782.9729729729729,4.455171117179111e+39
783.9639639639639,4.472028142286509e+39
784.9549549549549,4.48892765119155e+39
785.9459459459459,4.5058696973873106e+39
786.936936936937,4.5228543343668763e+39
787.927927927928,4.539881615623328e+39
788.9189189189188,4.556951594649763e+39
789.9099099099099,4.574064324939287e+39
790.9009009009009,4.5912198599849924e+39
791.8918918918919,4.6084182532800064e+39
792.8828828828829,4.6256595583174407e+39
793.8738738738739,4.6429438285904186e+39
794.8648648648649,4.6602711175920726e+39
795.8558558558558,4.677641478815529e+39
796.8468468468468,4.6950549657539467e+39
797.8378378378378,4.712511631900466e+39
798.8288288288288,4.7300115307482385e+39
799.8198198198198,4.747554715790422e+39
800.8108108108108,4.765141240520185e+39
801.8018018018017,4.7827711584306925e+39
802.7927927927927,4.800444523015134e+39
803.7837837837837,4.818161387766679e+39
804.7747747747748,4.835921806178522e+39
805.7657657657658,4.853725831743854e+39
806.7567567567568,4.871573517955878e+39
807.7477477477478,4.889464918307792e+39
808.7387387387387,4.9074000862928137e+39
809.7297297297297,4.9253790754041514e+39
810.7207207207207,4.94340193913503e+39
811.7117117117117,4.961468730978677e+39
812.7027027027027,4.979579504428323e+39
813.6936936936937,4.997734312977205e+39
814.6846846846847,5.015933210118565e+39
815.6756756756756,5.0341762493456534e+39
816.6666666666666,5.052463484151726e+39
817.6576576576576,5.0707949680300305e+39
818.6486486486486,5.089170754473844e+39
819.6396396396397,5.1075908969764277e+39
820.6306306306307,5.126055449031059e+39
821.6216216216216,5.144564464131012e+39
822.6126126126126,5.16311799576958e+39
823.6036036036036,5.1817160974400426e+39
824.5945945945946,5.200358822635709e+39
825.5855855855856,5.219046224849863e+39
826.5765765765766,5.237778357575818e+39
827.5675675675676,5.2565552743068855e+39
828.5585585585585,5.2753770285363724e+39
829.5495495495495,5.2942436737576046e+39
830.5405405405405,5.3131552634639073e+39
831.5315315315315,5.3321118511486124e+39
832.5225225225225,5.3511134903050413e+39
833.5135135135135,5.370160234426553e+39
834.5045045045044,5.3892521370064685e+39
835.4954954954954,5.408389251538159e+39
836.4864864864865,5.4275716315149674e+39
837.4774774774775,5.44679933043025e+39
838.4684684684685,5.466072401777377e+39
839.4594594594595,5.485390899049712e+39
840.4504504504505,5.504754875740631e+39
841.4414414414414,5.524164385343501e+39
842.4324324324324,5.54361948135172e+39
843.4234234234234,5.563120217258663e+39
844.4144144144144,5.582666646557731e+39
845.4054054054054,5.6022588227423e+39
846.3963963963964,5.621896799305795e+39
847.3873873873873,5.641580629741606e+39
848.3783783783783,5.661310367543143e+39
849.3693693693693,5.681086066203827e+39
850.3603603603603,5.700907779217072e+39
851.3513513513514,5.720775560076293e+39
852.3423423423424,5.74068946227493e+39
853.3333333333334,5.760649539306416e+39
854.3243243243243,5.780655844664164e+39
855.3153153153153,5.800708431841638e+39
856.3063063063063,5.820807354332272e+39
857.2972972972973,5.840952665629522e+39
858.2882882882883,5.861144419226835e+39
859.2792792792793,5.88138266861767e+39
860.2702702702702,5.901667467295487e+39
861.2612612612612,5.921998868753747e+39
862.2522522522522,5.942376926485931e+39
863.2432432432432,5.962801693985511e+39
864.2342342342342,5.983273224745961e+39
865.2252252252252,6.003791572260762e+39
866.2162162162163,6.024356790023402e+39
867.2072072072071,6.044968931527378e+39
868.1981981981982,6.065628050266178e+39
869.1891891891892,6.086334199733303e+39
870.1801801801802,6.107087433422251e+39
871.1711711711712,6.127887804826535e+39
872.1621621621622,6.148735367439664e+39
873.1531531531531,6.169630174755158e+39
874.1441441441441,6.190572280266526e+39
875.1351351351351,6.211561737467291e+39
876.1261261261261,6.232598599850993e+39
877.1171171171171,6.253682920911143e+39
878.1081081081081,6.274814754141292e+39
879.0990990990991,6.295994153034971e+39
880.09009009009,6.317221171085718e+39
881.081081081081,6.338495861787089e+39
882.072072072072,6.35981827863263e+39
883.063063063063,6.381188475115893e+39
884.0540540540541,6.402606504730435e+39
885.0450450450451,6.424072420969814e+39
886.036036036036,6.445586277327598e+39
887.027027027027,6.467148127297351e+39
888.018018018018,6.488758024372665e+39
889.009009009009,6.510416022047082e+39
890.0,6.532122173814216e+39
890.990990990991,6.553876533167622e+39
891.981981981982,6.575679153600902e+39
892.9729729729729,6.597530088607642e+39
893.9639639639639,6.61942939168144e+39
894.9549549549549,6.641377116315881e+39
895.9459459459459,6.663373316004589e+39
896.936936936937,6.685418044241147e+39
897.927927927928,6.707511354519176e+39
898.9189189189188,6.729653300332282e+39
899.9099099099099,6.751843935174075e+39
900.9009009009009,6.774083312538183e+39
901.8918918918919,6.796371485918226e+39
902.8828828828829,6.818708508807824e+39
903.8738738738739,6.841094434700605e+39
904.8648648648649,6.863529317090223e+39
905.8558558558558,6.886013209470284e+39
906.8468468468468,6.908546165334432e+39
907.8378378378378,6.931128238176338e+39
908.8288288288288,6.953759481489613e+39
909.8198198198198,6.97643994876792e+39
910.8108108108108,6.999169693504916e+39
911.8018018018017,7.02194876919425e+39
912.7927927927927,7.044777229329585e+39
913.7837837837837,7.067655127404578e+39
914.7747747747748,7.090582516912894e+39
915.7657657657658,7.113559451348217e+39
916.7567567567568,7.136585984204199e+39
917.7477477477478,7.159662168974516e+39
918.7387387387387,7.182788059152869e+39
919.7297297297297,7.205963708232913e+39
920.7207207207207,7.229189169708347e+39
921.7117117117117,7.252464497072857e+39
922.7027027027027,7.275789743820142e+39
923.6936936936937,7.299164963443875e+39
924.6846846846846,7.322590209437763e+39
925.6756756756756,7.346065535295511e+39
926.6666666666666,7.36959099451082e+39
927.6576576576576,7.393166640577395e+39
928.6486486486486,7.416792526988943e+39
929.6396396396397,7.440468707239181e+39
930.6306306306307,7.464195234821827e+39
931.6216216216216,7.487972163230583e+39
932.6126126126126,7.511799545959191e+39
933.6036036036036,7.535677436501366e+39
934.5945945945946,7.559605888350833e+39
935.5855855855856,7.583584955001337e+39
936.5765765765766,7.607614689946586e+39
937.5675675675675,7.63169514668033e+39
938.5585585585585,7.655826378696307e+39
939.5495495495495,7.680008439488266e+39
940.5405405405405,7.704241382549943e+39
941.5315315315315,7.728525261375092e+39
942.5225225225225,7.752860129457451e+39
943.5135135135135,7.777246040290783e+39
944.5045045045044,7.801683047368846e+39
945.4954954954954,7.8261712041854e+39
946.4864864864865,7.85071056423419e+39
947.4774774774775,7.875301181009012e+39
948.4684684684685,7.899943108003591e+39
949.4594594594595,7.924636398711746e+39
950.4504504504504,7.949381106627206e+39
951.4414414414414,7.974177285243771e+39
952.4324324324324,7.999024988055206e+39
953.4234234234234,8.023924268555314e+39
954.4144144144144,8.048875180237856e+39
955.4054054054054,8.073877776596626e+39
956.3963963963964,8.098932111125411e+39
957.3873873873873,8.124038237318008e+39
958.3783783783783,8.149196208668207e+39
959.3693693693693,8.174406078669807e+39
960.3603603603603,8.199667900816603e+39
961.3513513513514,8.224981728602419e+39
962.3423423423424,8.250347615521019e+39
963.3333333333334,8.275765615066249e+39
964.3243243243243,8.301235780731901e+39
965.3153153153153,8.32675816601178e+39
966.3063063063063,8.352332824399716e+39
967.2972972972973,8.377959809389538e+39
968.2882882882883,8.40363917447503e+39
969.2792792792793,8.429370973150048e+39
970.2702702702702,8.455155258908398e+39
971.2612612612612,8.480992085243921e+39
972.2522522522522,8.506881505650428e+39
973.2432432432432,8.532823573621782e+39
974.2342342342342,8.55881834265179e+39
975.2252252252252,8.584865866234299e+39
976.2162162162163,8.610966197863152e+39
977.2072072072071,8.637119391032188e+39
978.1981981981982,8.663325499235257e+39
979.1891891891892,8.689584575966197e+39
980.1801801801802,8.715896674718868e+39
981.1711711711712,8.742261848987122e+39
982.1621621621622,8.768680152264805e+39
983.1531531531531,8.79515163804578e+39
984.1441441441441,8.821676359823895e+39
985.1351351351351,8.848254371093033e+39
986.1261261261261,8.874885725347045e+39
987.1171171171171,8.90157047607979e+39
988.1081081081081,8.928308676785159e+39
989.0990990990991,8.955100380957005e+39
990.09009009009,8.981945642089188e+39
991.081081081081,9.008844513675622e+39
992.072072072072,9.035797049210154e+39
993.063063063063,9.062803302186679e+39
994.0540540540541,9.089863326099072e+39
995.0450450450451,9.116977174441212e+39
996.036036036036,9.144144900706997e+39
997.027027027027,9.171366558390305e+39
998.018018018018,9.198642200985042e+39
999.009009009009,9.225971881985099e+39
1000.0,9.253355654884363e+39
