Temperature (K),B2V Hard Sphere,B2V Lennard-Jones,B2V Square Well
523.640455056882,4.9383598972523185e+25,9.72812458579415e+24,2.0193509773712854e+25
523.7279659957494,4.9383598972523185e+25,9.732743422051986e+24,2.019894753213015e+25
523.8154769346168,4.9383598972523185e+25,9.737360463782215e+24,2.0204383272373462e+25
523.9029878734841,4.9383598972523185e+25,9.741975711959143e+24,2.0209816995562425e+25
523.9904988123515,4.9383598972523185e+25,9.746589167556306e+24,2.0215248702815797e+25
524.0780097512188,4.9383598972523185e+25,9.751200831546619e+24,2.022067839525155e+25
524.1655206900862,4.9383598972523185e+25,9.755810704902175e+24,2.0226106073986784e+25
524.2530316289536,4.9383598972523185e+25,9.760418788594631e+24,2.023153174013788e+25
524.340542567821,4.9383598972523185e+25,9.765025083594594e+24,2.0236955394820288e+25
524.4280535066883,4.9383598972523185e+25,9.769629590872332e+24,2.0242377039148655e+25
524.5155644455557,4.9383598972523185e+25,9.774232311397146e+24,2.0247796674236877e+25
524.603075384423,4.9383598972523185e+25,9.778833246137913e+24,2.0253214301197937e+25
524.6905863232904,4.9383598972523185e+25,9.78343239606256e+24,2.025862992114405e+25
524.7780972621578,4.9383598972523185e+25,9.788029762138408e+24,2.0264043535186622e+25
524.8656082010251,4.9383598972523185e+25,9.79262534533228e+24,2.0269455144436194e+25
524.9531191398925,4.9383598972523185e+25,9.797219146610002e+24,2.0274864750002557e+25
525.0406300787598,4.9383598972523185e+25,9.801811166936898e+24,2.0280272352994618e+25
525.1281410176272,4.9383598972523185e+25,9.806401407277628e+24,2.028567795452052e+25
525.2156519564945,4.9383598972523185e+25,9.81098986859607e+24,2.029108155568756e+25
525.303162895362,4.9383598972523185e+25,9.81557655185546e+24,2.0296483157602202e+25
525.3906738342293,4.9383598972523185e+25,9.820161458018302e+24,2.0301882761370184e+25
525.4781847730967,4.9383598972523185e+25,9.824744588046572e+24,2.0307280368096304e+25
525.565695711964,4.9383598972523185e+25,9.829325942901353e+24,2.031267597888463e+25
525.6532066508314,4.9383598972523185e+25,9.833905523543234e+24,2.0318069594838444e+25
525.7407175896988,4.9383598972523185e+25,9.838483330931921e+24,2.0323461217060153e+25
525.8282285285661,4.9383598972523185e+25,9.84305936602671e+24,2.032885084665138e+25
525.9157394674335,4.9383598972523185e+25,9.847633629785908e+24,2.033423848471295e+25
526.0032504063008,4.9383598972523185e+25,9.85220612316733e+24,2.0339624132344837e+25
526.0907613451682,4.9383598972523185e+25,9.856776847128135e+24,2.0345007790646257e+25
526.1782722840355,4.9383598972523185e+25,9.861345802624687e+24,2.0350389460715604e+25
526.2657832229029,4.9383598972523185e+25,9.865912990612748e+24,2.0355769143650446e+25
526.3532941617702,4.9383598972523185e+25,9.870478412047386e+24,2.0361146840547597e+25
526.4408051006376,4.9383598972523185e+25,9.875042067882974e+24,2.0366522552502994e+25
526.528316039505,4.9383598972523185e+25,9.879603959073184e+24,2.037189628061184e+25
526.6158269783723,4.9383598972523185e+25,9.88416408657113e+24,2.037726802596847e+25
526.7033379172397,4.9383598972523185e+25,9.88872245132912e+24,2.0382637789666437e+25
526.790848856107,4.9383598972523185e+25,9.893279054298872e+24,2.0388005572798583e+25
526.8783597949744,4.9383598972523185e+25,9.89783389643136e+24,2.039337137645676e+25
526.9658707338417,4.9383598972523185e+25,9.902386978676902e+24,2.039873520173224e+25
527.0533816727091,4.9383598972523185e+25,9.906938301985237e+24,2.0404097049715306e+25
527.1408926115764,4.9383598972523185e+25,9.911487867305325e+24,2.0409456921495557e+25
527.2284035504438,4.9383598972523185e+25,9.91603567558546e+24,2.041481481816174e+25
527.3159144893111,4.9383598972523185e+25,9.920581727773285e+24,2.0420170740801848e+25
527.4034254281785,4.9383598972523185e+25,9.925126024815771e+24,2.0425524690503036e+25
527.4909363670458,4.9383598972523185e+25,9.929668567659283e+24,2.0430876668351666e+25
527.5784473059132,4.9383598972523185e+25,9.934209357249448e+24,2.0436226675433367e+25
527.6659582447805,4.9383598972523185e+25,9.938748394531195e+24,2.044157471283291e+25
527.7534691836479,4.9383598972523185e+25,9.943285680448862e+24,2.0446920781634235e+25
527.8409801225152,4.9383598972523185e+25,9.947821215946049e+24,2.04522648829206e+25
527.9284910613826,4.9383598972523185e+25,9.95235500196577e+24,2.0457607017774426e+25
528.01600200025,4.9383598972523185e+25,9.956887039450305e+24,2.0462947187277258e+25
528.1035129391173,4.9383598972523185e+25,9.961417329341257e+24,2.0468285392509983e+25
528.1910238779847,4.9383598972523185e+25,9.965945872579636e+24,2.047362163455261e+25
528.278534816852,4.9383598972523185e+25,9.97047267010575e+24,2.0478955914484412e+25
528.3660457557194,4.9383598972523185e+25,9.974997722859177e+24,2.0484288233383816e+25
528.4535566945868,4.9383598972523185e+25,9.97952103177901e+24,2.048961859232854e+25
528.5410676334542,4.9383598972523185e+25,9.984042597803427e+24,2.0494946992395402e+25
528.6285785723215,4.9383598972523185e+25,9.988562421870166e+24,2.050027343466052e+25
528.7160895111889,4.9383598972523185e+25,9.993080504916229e+24,2.050559792019925e+25
528.8036004500563,4.9383598972523185e+25,9.997596847877921e+24,2.0510920450086053e+25
528.8911113889236,4.9383598972523185e+25,1.0002111451690865e+25,2.0516241025394703e+25
528.978622327791,4.9383598972523185e+25,1.0006624317290187e+25,2.0521559647198163e+25
529.0661332666583,4.9383598972523185e+25,1.0011135445610104e+25,2.0526876316568597e+25
529.1536442055257,4.9383598972523185e+25,1.00156448375844e+25,2.0532191034577424e+25
529.241155144393,4.9383598972523185e+25,1.0020152494146037e+25,2.0537503802295216e+25
529.3286660832604,4.9383598972523185e+25,1.0024658416227444e+25,2.054281462079184e+25
529.4161770221278,4.9383598972523185e+25,1.0029162604760335e+25,2.05481234911363e+25
529.5036879609952,4.9383598972523185e+25,1.0033665060675773e+25,2.055343041439694e+25
529.5911988998625,4.9383598972523185e+25,1.0038165784904076e+25,2.055873539164118e+25
529.6787098387299,4.9383598972523185e+25,1.004266477837512e+25,2.0564038423935765e+25
529.7662207775973,4.9383598972523185e+25,1.0047162042017907e+25,2.056933951234665e+25
529.8537317164646,4.9383598972523185e+25,1.0051657576761e+25,2.057463865793896e+25
529.941242655332,4.9383598972523185e+25,1.0056151383532014e+25,2.0579935861777116e+25
530.0287535941993,4.9383598972523185e+25,1.0060643463258203e+25,2.058523112492472e+25
530.1162645330667,4.9383598972523185e+25,1.0065133816866033e+25,2.0590524448444586e+25
530.203775471934,4.9383598972523185e+25,1.0069622445281316e+25,2.0595815833398796e+25
530.2912864108014,4.9383598972523185e+25,1.0074109349429207e+25,2.060110528084865e+25
530.3787973496687,4.9383598972523185e+25,1.0078594530234262e+25,2.060639279185466e+25
530.4663082885361,4.9383598972523185e+25,1.0083077988620405e+25,2.061167836747654e+25
530.5538192274034,4.9383598972523185e+25,1.0087559725510774e+25,2.0616962008773303e+25
530.6413301662708,4.9383598972523185e+25,1.009203974182798e+25,2.0622243716803136e+25
530.7288411051381,4.9383598972523185e+25,1.0096518038493977e+25,2.0627523492623477e+25
530.8163520440055,4.9383598972523185e+25,1.0100994616430028e+25,2.063280133729102e+25
530.9038629828729,4.9383598972523185e+25,1.010546947655678e+25,2.063807725186161e+25
530.9913739217402,4.9383598972523185e+25,1.0109942619794178e+25,2.0643351237390418e+25
531.0788848606076,4.9383598972523185e+25,1.011441404706161e+25,2.0648623294931794e+25
531.1663957994749,4.9383598972523185e+25,1.0118883759277743e+25,2.0653893425539337e+25
531.2539067383423,4.9383598972523185e+25,1.0123351757360691e+25,2.0659161630265874e+25
531.3414176772096,4.9383598972523185e+25,1.0127818042227764e+25,2.0664427910163497e+25
531.428928616077,4.9383598972523185e+25,1.0132282614795816e+25,2.066969226628349e+25
531.5164395549443,4.9383598972523185e+25,1.0136745475980866e+25,2.0674954699676413e+25
531.6039504938117,4.9383598972523185e+25,1.014120662669848e+25,2.0680215211392035e+25
531.691461432679,4.9383598972523185e+25,1.014566606786346e+25,2.0685473802479332e+25
531.7789723715464,4.9383598972523185e+25,1.0150123800389978e+25,2.069073047398663e+25
531.8664833104137,4.9383598972523185e+25,1.0154579825191595e+25,2.0695985226961405e+25
531.9539942492811,4.9383598972523185e+25,1.0159034143181208e+25,2.070123806245035e+25
532.0415051881484,4.9383598972523185e+25,1.0163486755271149e+25,2.0706488981499513e+25
532.1290161270158,4.9383598972523185e+25,1.016793766237296e+25,2.071173798515405e+25
532.2165270658832,4.9383598972523185e+25,1.0172386865397712e+25,2.0716985074458445e+25
532.3040380047505,4.9383598972523185e+25,1.017683436525564e+25,2.0722230250456397e+25
532.3915489436179,4.9383598972523185e+25,1.0181280162856614e+25,2.0727473514190873e+25
532.4790598824852,4.9383598972523185e+25,1.0185724259109602e+25,2.0732714866704025e+25
532.5665708213527,4.9383598972523185e+25,1.0190166654923102e+25,2.0737954309037365e+25
532.65408176022,4.9383598972523185e+25,1.0194607351204881e+25,2.0743191842231475e+25
532.7415926990874,4.9383598972523185e+25,1.019904634886215e+25,2.0748427467326362e+25
532.8291036379547,4.9383598972523185e+25,1.02034836488014e+25,2.0753661185361157e+25
532.9166145768221,4.9383598972523185e+25,1.020791925192851e+25,2.0758892997374303e+25
533.0041255156895,4.9383598972523185e+25,1.02123531591488e+25,2.0764122904403475e+25
533.0916364545568,4.9383598972523185e+25,1.0216785371366877e+25,2.0769350907485568e+25
533.1791473934242,4.9383598972523185e+25,1.0221215889486743e+25,2.077457700765677e+25
533.2666583322915,4.9383598972523185e+25,1.0225644714411764e+25,2.077980120595253e+25
533.3541692711589,4.9383598972523185e+25,1.0230071847044694e+25,2.078502350340749e+25
533.4416802100262,4.9383598972523185e+25,1.023449728828759e+25,2.079024390105558e+25
533.5291911488936,4.9383598972523185e+25,1.0238921039041949e+25,2.0795462399929956e+25
533.616702087761,4.9383598972523185e+25,1.024334310020866e+25,2.080067900106308e+25
533.7042130266284,4.9383598972523185e+25,1.024776347268784e+25,2.0805893705486644e+25
533.7917239654957,4.9383598972523185e+25,1.0252182157379168e+25,2.081110651423155e+25
533.8792349043631,4.9383598972523185e+25,1.025659915518152e+25,2.0816317428328003e+25
533.9667458432305,4.9383598972523185e+25,1.0261014466993283e+25,2.082152644880547e+25
534.0542567820978,4.9383598972523185e+25,1.0265428093712117e+25,2.0826733576692624e+25
534.1417677209652,4.9383598972523185e+25,1.0269840036235117e+25,2.0831938813017464e+25
534.2292786598325,4.9383598972523185e+25,1.027425029545869e+25,2.0837142158807205e+25
534.3167895986999,4.9383598972523185e+25,1.0278658872278704e+25,2.084234361508829e+25
534.4043005375672,4.9383598972523185e+25,1.0283065767590373e+25,2.0847543182886497e+25
534.4918114764346,4.9383598972523185e+25,1.0287470982288262e+25,2.08527408632268e+25
534.5793224153019,4.9383598972523185e+25,1.0291874517266206e+25,2.085793665713348e+25
534.6668333541693,4.9383598972523185e+25,1.0296276373417654e+25,2.086313056563004e+25
534.7543442930366,4.9383598972523185e+25,1.0300676551635323e+25,2.086832258973927e+25
534.841855231904,4.9383598972523185e+25,1.0305075052811184e+25,2.0873512730483225e+25
534.9293661707713,4.9383598972523185e+25,1.0309471877836705e+25,2.087870098888317e+25
535.0168771096387,4.9383598972523185e+25,1.0313867027602804e+25,2.088388736595972e+25
535.104388048506,4.9383598972523185e+25,1.0318260502999662e+25,2.088907186273272e+25
535.1918989873734,4.9383598972523185e+25,1.0322652304916787e+25,2.0894254480221216e+25
535.2794099262408,4.9383598972523185e+25,1.0327042434243271e+25,2.089943521944363e+25
535.3669208651081,4.9383598972523185e+25,1.0331430891867432e+25,2.0904614081417555e+25
535.4544318039755,4.9383598972523185e+25,1.0335817678676952e+25,2.0909791067159943e+25
535.5419427428428,4.9383598972523185e+25,1.0340202795559e+25,2.09149661776869e+25
535.6294536817102,4.9383598972523185e+25,1.0344586243400098e+25,2.09201394140139e+25
535.7169646205775,4.9383598972523185e+25,1.034896802308604e+25,2.092531077715563e+25
535.8044755594449,4.9383598972523185e+25,1.035334813550218e+25,2.0930480268126084e+25
535.8919864983122,4.9383598972523185e+25,1.0357726581533087e+25,2.0935647887938473e+25
535.9794974371796,4.9383598972523185e+25,1.0362103362062874e+25,2.094081363760538e+25
536.0670083760469,4.9383598972523185e+25,1.036647847797491e+25,2.0945977518138536e+25
536.1545193149143,4.9383598972523185e+25,1.0370851930152003e+25,2.095113953054902e+25
536.2420302537816,4.9383598972523185e+25,1.0375223719476376e+25,2.0956299675847165e+25
536.329541192649,4.9383598972523185e+25,1.0379593846829527e+25,2.0961457955042594e+25
536.4170521315164,4.9383598972523185e+25,1.0383962313092544e+25,2.0966614369144175e+25
536.5045630703837,4.9383598972523185e+25,1.0388329119145621e+25,2.0971768919160088e+25
536.5920740092511,4.9383598972523185e+25,1.0392694265868636e+25,2.0976921606097712e+25
536.6795849481185,4.9383598972523185e+25,1.0397057754140698e+25,2.098207243096381e+25
536.7670958869859,4.9383598972523185e+25,1.0401419584840249e+25,2.098722139476433e+25
536.8546068258532,4.9383598972523185e+25,1.0405779758845225e+25,2.099236849850456e+25
536.9421177647206,4.9383598972523185e+25,1.0410138277032939e+25,2.099751374318902e+25
537.029628703588,4.9383598972523185e+25,1.041449514028008e+25,2.1002657129821578e+25
537.1171396424553,4.9383598972523185e+25,1.041885034946274e+25,2.1007798659405263e+25
537.2046505813227,4.9383598972523185e+25,1.0423203905456343e+25,2.1012938332942523e+25
537.29216152019,4.9383598972523185e+25,1.04275558091358e+25,2.1018076151434995e+25
537.3796724590574,4.9383598972523185e+25,1.0431906061375342e+25,2.1023212115883587e+25
537.4671833979247,4.9383598972523185e+25,1.0436254663048599e+25,2.1028346227288566e+25
537.5546943367921,4.9383598972523185e+25,1.0440601615028636e+25,2.103347848664945e+25
537.6422052756594,4.9383598972523185e+25,1.0444946918187972e+25,2.103860889496499e+25
537.7297162145269,4.9383598972523185e+25,1.0449290573398332e+25,2.1043737453233277e+25
537.8172271533942,4.9383598972523185e+25,1.0453632581530933e+25,2.1048864162451692e+25
537.9047380922616,4.9383598972523185e+25,1.0457972943456434e+25,2.105398902361684e+25
537.992249031129,4.9383598972523185e+25,1.046231166004493e+25,2.105911203772466e+25
538.0797599699963,4.9383598972523185e+25,1.046664873216574e+25,2.106423320577042e+25
538.1672709088637,4.9383598972523185e+25,1.0470984160687728e+25,2.1069352528748556e+25
538.254781847731,4.9383598972523185e+25,1.0475317946479078e+25,2.107447000765291e+25
538.3422927865984,4.9383598972523185e+25,1.0479650090407415e+25,2.1079585643476534e+25
538.4298037254657,4.9383598972523185e+25,1.0483980593339728e+25,2.108469943721179e+25
538.5173146643331,4.9383598972523185e+25,1.0488309456142497e+25,2.1089811389850385e+25
538.6048256032004,4.9383598972523185e+25,1.0492636679681429e+25,2.1094921502383217e+25
538.6923365420678,4.9383598972523185e+25,1.0496962264821852e+25,2.1100029775800535e+25
538.7798474809351,4.9383598972523185e+25,1.05012862124283e+25,2.1105136211091924e+25
538.8673584198025,4.9383598972523185e+25,1.0505608523364805e+25,2.111024080924617e+25
538.9548693586698,4.9383598972523185e+25,1.0509929198494779e+25,2.1115343571251367e+25
539.0423802975372,4.9383598972523185e+25,1.0514248238681078e+25,2.112044449809497e+25
539.1298912364045,4.9383598972523185e+25,1.0518565644785881e+25,2.1125543590763646e+25
539.2174021752719,4.9383598972523185e+25,1.052288141767086e+25,2.113064085024344e+25
539.3049131141393,4.9383598972523185e+25,1.0527195558196988e+25,2.1135736277519596e+25
539.3924240530066,4.9383598972523185e+25,1.0531508067224737e+25,2.114082987357676e+25
539.479934991874,4.9383598972523185e+25,1.0535818945613967e+25,2.1145921639398784e+25
539.5674459307413,4.9383598972523185e+25,1.0540128194223858e+25,2.115101157596887e+25
539.6549568696087,4.9383598972523185e+25,1.0544435813913131e+25,2.115609968426947e+25
539.742467808476,4.9383598972523185e+25,1.0548741805539822e+25,2.1161185965282414e+25
539.8299787473434,4.9383598972523185e+25,1.0553046169961379e+25,2.1166270419988784e+25
539.9174896862107,4.9383598972523185e+25,1.055734890803475e+25,2.11713530493689e+25
540.0050006250781,4.9383598972523185e+25,1.0561650020616066e+25,2.11764338544025e+25
540.0925115639454,4.9383598972523185e+25,1.056594950856118e+25,2.1181512836068567e+25
540.1800225028128,4.9383598972523185e+25,1.057024737272511e+25,2.1186589995345356e+25
540.2675334416801,4.9383598972523185e+25,1.0574543613962403e+25,2.1191665333210456e+25
540.3550443805475,4.9383598972523185e+25,1.0578838233126977e+25,2.1196738850640778e+25
540.4425553194149,4.9383598972523185e+25,1.0583131231072157e+25,2.120181054861251e+25
540.5300662582822,4.9383598972523185e+25,1.0587422608650638e+25,2.120688042810113e+25
540.6175771971496,4.9383598972523185e+25,1.0591712366714664e+25,2.121194849008147e+25
540.7050881360169,4.9383598972523185e+25,1.059600050611573e+25,2.121701473552761e+25
540.7925990748843,4.9383598972523185e+25,1.0600287027704879e+25,2.122207916541297e+25
540.8801100137517,4.9383598972523185e+25,1.060457193233253e+25,2.1227141780710294e+25
540.9676209526191,4.9383598972523185e+25,1.0608855220848335e+25,2.123220258239159e+25
541.0551318914864,4.9383598972523185e+25,1.0613136894101635e+25,2.123726157142819e+25
541.1426428303538,4.9383598972523185e+25,1.0617416952941076e+25,2.124231874879074e+25
541.2301537692211,4.9383598972523185e+25,1.0621695398214686e+25,2.124737411544919e+25
541.3176647080885,4.9383598972523185e+25,1.0625972230769931e+25,2.125242767237281e+25
541.4051756469559,4.9383598972523185e+25,1.063024745145372e+25,2.125747942053017e+25
541.4926865858232,4.9383598972523185e+25,1.063452106111231e+25,2.1262529360889167e+25
541.5801975246906,4.9383598972523185e+25,1.0638793060591485e+25,2.1267577494416983e+25
541.6677084635579,4.9383598972523185e+25,1.0643063450736369e+25,2.1272623822080113e+25
541.7552194024253,4.9383598972523185e+25,1.064733223239145e+25,2.1277668344844402e+25
541.8427303412927,4.9383598972523185e+25,1.0651599406400749e+25,2.128271106367496e+25
541.9302412801601,4.9383598972523185e+25,1.0655864973607688e+25,2.1287751979536265e+25
542.0177522190274,4.9383598972523185e+25,1.0660128934855033e+25,2.1292791093392027e+25
542.1052631578948,4.9383598972523185e+25,1.0664391290985074e+25,2.129782840620539e+25
542.1927740967622,4.9383598972523185e+25,1.0668652042839406e+25,2.13028639189387e+25
542.2802850356295,4.9383598972523185e+25,1.0672911191259136e+25,2.1307897632553675e+25
542.3677959744969,4.9383598972523185e+25,1.067716873708473e+25,2.1312929548011374e+25
542.4553069133642,4.9383598972523185e+25,1.0681424681156231e+25,2.131795966627209e+25
542.5428178522316,4.9383598972523185e+25,1.0685679024312867e+25,2.1322987988295504e+25
542.6303287910989,4.9383598972523185e+25,1.0689931767393394e+25,2.1328014515040613e+25
542.7178397299663,4.9383598972523185e+25,1.069418291123604e+25,2.1333039247465698e+25
542.8053506688336,4.9383598972523185e+25,1.0698432456678428e+25,2.1338062186528387e+25
542.892861607701,4.9383598972523185e+25,1.0702680404557642e+25,2.1343083333185624e+25
542.9803725465683,4.9383598972523185e+25,1.0706926755710047e+25,2.1348102688393684e+25
543.0678834854357,4.9383598972523185e+25,1.0711171510971624e+25,2.135312025310811e+25
543.155394424303,4.9383598972523185e+25,1.0715414671177624e+25,2.135813602828387e+25
543.2429053631704,4.9383598972523185e+25,1.0719656237162805e+25,2.1363150014875147e+25
543.3304163020377,4.9383598972523185e+25,1.0723896209761434e+25,2.1368162213835477e+25
543.4179272409051,4.9383598972523185e+25,1.0728134589806934e+25,2.137317262611779e+25
543.5054381797725,4.9383598972523185e+25,1.0732371378132546e+25,2.1378181252674273e+25
543.5929491186398,4.9383598972523185e+25,1.0736606575570551e+25,2.1383188094456423e+25
543.6804600575072,4.9383598972523185e+25,1.0740840182952861e+25,2.1388193152415123e+25
543.7679709963745,4.9383598972523185e+25,1.074507220111089e+25,2.139319642750056e+25
543.8554819352419,4.9383598972523185e+25,1.074930263087533e+25,2.139819792066221e+25
543.9429928741092,4.9383598972523185e+25,1.075353147307628e+25,2.140319763284892e+25
544.0305038129766,4.9383598972523185e+25,1.0757758728543497e+25,2.140819556500887e+25
544.1180147518439,4.9383598972523185e+25,1.0761984398105915e+25,2.141319171808955e+25
544.2055256907113,4.9383598972523185e+25,1.0766208482591977e+25,2.1418186093037743e+25
544.2930366295786,4.9383598972523185e+25,1.077043098282971e+25,2.142317869079967e+25
544.380547568446,4.9383598972523185e+25,1.0774651899646415e+25,2.1428169512320746e+25
544.4680585073133,4.9383598972523185e+25,1.0778871233868744e+25,2.1433158558545803e+25
544.5555694461807,4.9383598972523185e+25,1.0783088986323087e+25,2.143814583041902e+25
544.643080385048,4.9383598972523185e+25,1.0787305157834913e+25,2.1443131328883878e+25
544.7305913239154,4.9383598972523185e+25,1.0791519749229402e+25,2.144811505488312e+25
544.8181022627828,4.9383598972523185e+25,1.0795732761331045e+25,2.1453097009358967e+25
544.9056132016501,4.9383598972523185e+25,1.0799944194963747e+25,2.145807719325285e+25
544.9931241405176,4.9383598972523185e+25,1.0804154050950896e+25,2.146305560750561e+25
545.0806350793849,4.9383598972523185e+25,1.0808362330115433e+25,2.146803225305742e+25
545.1681460182523,4.9383598972523185e+25,1.0812569033279419e+25,2.1473007130847686e+25
545.2556569571196,4.9383598972523185e+25,1.081677416126471e+25,2.1477980241815292e+25
545.343167895987,4.9383598972523185e+25,1.0820977714892358e+25,2.1482951586898402e+25
545.4306788348543,4.9383598972523185e+25,1.0825179694982914e+25,2.1487921167034482e+25
545.5181897737217,4.9383598972523185e+25,1.0829380102356509e+25,2.1492888983160407e+25
545.605700712589,4.9383598972523185e+25,1.0833578937832437e+25,2.149785503621229e+25
545.6932116514564,4.9383598972523185e+25,1.0837776202229682e+25,2.150281932712572e+25
545.7807225903238,4.9383598972523185e+25,1.084197189636662e+25,2.150778185683549e+25
545.8682335291911,4.9383598972523185e+25,1.0846166021060907e+25,2.151274262627585e+25
545.9557444680585,4.9383598972523185e+25,1.0850358577129854e+25,2.1517701636380283e+25
546.0432554069259,4.9383598972523185e+25,1.0854549565390094e+25,2.1522658888081716e+25
546.1307663457933,4.9383598972523185e+25,1.0858738986657677e+25,2.152761438231231e+25
546.2182772846606,4.9383598972523185e+25,1.0862926841748197e+25,2.153256812000371e+25
546.305788223528,4.9383598972523185e+25,1.086711313147661e+25,2.1537520102086755e+25
546.3932991623954,4.9383598972523185e+25,1.0871297856657375e+25,2.1542470329491724e+25
546.4808101012627,4.9383598972523185e+25,1.087548101810441e+25,2.154741880314821e+25
546.5683210401301,4.9383598972523185e+25,1.0879662616630926e+25,2.1552365523985147e+25
546.6558319789974,4.9383598972523185e+25,1.0883842653049742e+25,2.1557310492930857e+25
546.7433429178648,4.9383598972523185e+25,1.0888021128173089e+25,2.1562253710912907e+25
546.8308538567321,4.9383598972523185e+25,1.0892198042812612e+25,2.1567195178858335e+25
546.9183647955995,4.9383598972523185e+25,1.0896373397779445e+25,2.1572134897693476e+25
547.0058757344668,4.9383598972523185e+25,1.0900547193884085e+25,2.157707286834395e+25
547.0933866733342,4.9383598972523185e+25,1.0904719431936546e+25,2.158200909173485e+25
547.1808976122015,4.9383598972523185e+25,1.0908890112746283e+25,2.1586943568790493e+25
547.2684085510689,4.9383598972523185e+25,1.0913059237122188e+25,2.1591876300434646e+25
547.3559194899362,4.9383598972523185e+25,1.0917226805872636e+25,2.159680728759035e+25
547.4434304288036,4.9383598972523185e+25,1.0921392819805458e+25,2.160173653118005e+25
547.530941367671,4.9383598972523185e+25,1.0925557279727802e+25,2.1606664032125516e+25
547.6184523065383,4.9383598972523185e+25,1.0929720186446367e+25,2.16115897913479e+25
547.7059632454057,4.9383598972523185e+25,1.093388154076741e+25,2.1616513809767674e+25
547.793474184273,4.9383598972523185e+25,1.093804134349641e+25,2.162143608830466e+25
547.8809851231404,4.9383598972523185e+25,1.0942199595438527e+25,2.1626356627878055e+25
547.9684960620077,4.9383598972523185e+25,1.0946356297398157e+25,2.16312754294064e+25
548.0560070008751,4.9383598972523185e+25,1.0950511450179372e+25,2.163619249380762e+25
548.1435179397424,4.9383598972523185e+25,1.0954665054585514e+25,2.1641107821998953e+25
548.2310288786098,4.9383598972523185e+25,1.0958817111419433e+25,2.164602141489697e+25
548.3185398174771,4.9383598972523185e+25,1.0962967621483446e+25,2.1650933273417715e+25
548.4060507563445,4.9383598972523185e+25,1.0967116585579414e+25,2.165584339847644e+25
548.4935616952118,4.9383598972523185e+25,1.097126400450843e+25,2.1660751790987887e+25
548.5810726340792,4.9383598972523185e+25,1.0975409879071346e+25,2.1665658451866063e+25
548.6685835729465,4.9383598972523185e+25,1.0979554210068129e+25,2.1670563382024383e+25
548.7560945118139,4.9383598972523185e+25,1.0983696998298526e+25,2.16754665823756e+25
548.8436054506813,4.9383598972523185e+25,1.0987838244561446e+25,2.168036805383184e+25
548.9311163895486,4.9383598972523185e+25,1.0991977949655516e+25,2.1685267797304554e+25
549.018627328416,4.9383598972523185e+25,1.09961161143787e+25,2.1690165813704648e+25
549.1061382672834,4.9383598972523185e+25,1.1000252739528337e+25,2.169506210394227e+25
549.1936492061508,4.9383598972523185e+25,1.1004387825901413e+25,2.1699956668926982e+25
549.2811601450181,4.9383598972523185e+25,1.1008521374294172e+25,2.1704849509567755e+25
549.3686710838855,4.9383598972523185e+25,1.1012653385502528e+25,2.1709740626772855e+25
549.4561820227528,4.9383598972523185e+25,1.1016783860321698e+25,2.1714630021449934e+25
549.5436929616202,4.9383598972523185e+25,1.102091279954643e+25,2.1719517694505998e+25
549.6312039004875,4.9383598972523185e+25,1.1025040203970873e+25,2.172440364684749e+25
549.7187148393549,4.9383598972523185e+25,1.1029166074388644e+25,2.172928787938011e+25
549.8062257782223,4.9383598972523185e+25,1.103329041159296e+25,2.1734170393008974e+25
549.8937367170896,4.9383598972523185e+25,1.103741321637638e+25,2.17390511886386e+25
549.981247655957,4.9383598972523185e+25,1.104153448953085e+25,2.1743930267172824e+25
550.0687585948243,4.9383598972523185e+25,1.1045654231847967e+25,2.1748807629514854e+25
550.1562695336918,4.9383598972523185e+25,1.1049772444118599e+25,2.1753683276567282e+25
550.2437804725591,4.9383598972523185e+25,1.1053889127133294e+25,2.175855720923208e+25
550.3312914114265,4.9383598972523185e+25,1.105800428168186e+25,2.1763429428410566e+25
550.4188023502938,4.9383598972523185e+25,1.1062117908553697e+25,2.1768299935003404e+25
550.5063132891612,4.9383598972523185e+25,1.1066230008537615e+25,2.177316872991071e+25
550.5938242280286,4.9383598972523185e+25,1.1070340582421879e+25,2.1778035814031883e+25
550.6813351668959,4.9383598972523185e+25,1.1074449630994337e+25,2.1782901188265775e+25
550.7688461057633,4.9383598972523185e+25,1.1078557155042098e+25,2.178776485351053e+25
550.8563570446306,4.9383598972523185e+25,1.1082663155351945e+25,2.1792626810663707e+25
550.943867983498,4.9383598972523185e+25,1.108676763271001e+25,2.1797487060622236e+25
551.0313789223653,4.9383598972523185e+25,1.1090870587901843e+25,2.1802345604282437e+25
551.1188898612327,4.9383598972523185e+25,1.109497202171268e+25,2.180720244253997e+25
551.2064008001,4.9383598972523185e+25,1.1099071934927019e+25,2.1812057576289896e+25
551.2939117389674,4.9383598972523185e+25,1.1103170328328865e+25,2.1816911006426618e+25
551.3814226778347,4.9383598972523185e+25,1.110726720270184e+25,2.182176273384397e+25
551.4689336167021,4.9383598972523185e+25,1.1111362558828728e+25,2.1826612759435105e+25
551.5564445555694,4.9383598972523185e+25,1.111545639749218e+25,2.1831461084092576e+25
551.6439554944368,4.9383598972523185e+25,1.1119548719474001e+25,2.1836307708708358e+25
551.7314664333041,4.9383598972523185e+25,1.1123639525555607e+25,2.1841152634173727e+25
551.8189773721715,4.9383598972523185e+25,1.112772881651785e+25,2.1845995861379384e+25
551.9064883110389,4.9383598972523185e+25,1.1131816593141156e+25,2.185083739121539e+25
